6.0,6.0709023
19.2,5.9584475
32.4,5.959375
45.6,6.1292286
58.8,4.5825434
72.0,5.105576
85.2,4.8315573
98.4,7.1958323
111.6,4.676812
124.799995,6.860381
138.0,4.7596936
151.2,5.1081905
164.4,4.877546
177.59999,6.914731
190.8,5.8550897
204.0,6.5603333
217.2,7.090552
230.4,6.248356
243.59999,5.658538
256.8,6.0156007
270.0,5.958004
283.19998,6.2468796
296.4,6.146524
309.6,6.572876
322.8,5.872037
336.0,7.269059
349.19998,6.2372727
362.4,6.7406235
375.6,6.1265225
388.8,6.366073
402.0,7.0939426
415.19998,6.7704973
428.4,7.3269753
441.6,5.5695224
454.8,4.843083
468.0,6.04132
481.19998,6.724966
494.4,6.7480574
507.6,6.4443626
520.8,7.090165
534.0,6.0590997
547.2,5.810881
6.0,18.933613
19.2,18.068329
32.4,18.373886
45.6,18.299313
58.8,18.198092
72.0,19.93924
85.2,18.663733
98.4,18.777004
111.6,18.64141
124.799995,20.508747
138.0,19.09915
151.2,19.424782
164.4,19.626114
177.59999,19.44256
190.8,19.154392
204.0,19.074457
217.2,17.698591
230.4,19.442865
243.59999,19.24208
256.8,20.322548
270.0,20.612856
283.19998,19.623768
296.4,21.045021
309.6,18.964874
322.8,19.40662
336.0,18.348553
349.19998,19.53047
362.4,18.870998
375.6,20.261398
388.8,18.95089
402.0,19.446993
415.19998,18.934395
428.4,19.390028
441.6,18.882936
454.8,19.211813
468.0,18.769423
481.19998,18.508904
494.4,18.417048
507.6,19.139687
520.8,18.33066
534.0,17.058548
547.2,18.684902
6.0,31.516129
19.2,31.729784
32.4,31.939383
45.6,31.989277
58.8,31.481411
72.0,33.138756
85.2,32.628387
98.4,32.84051
111.6,33.16076
124.799995,33.95328
138.0,32.224537
151.2,30.782198
164.4,32.87599
177.59999,32.867092
190.8,31.765842
204.0,33.648987
217.2,33.084793
230.4,34.458984
243.59999,31.403086
256.8,33.385544
270.0,31.985949
283.19998,32.67894
296.4,31.76263
309.6,33.24851
322.8,31.742619
336.0,32.376793
349.19998,32.180656
362.4,31.25015
375.6,31.965235
388.8,33.527744
402.0,31.5808
415.19998,31.43206
428.4,32.48745
441.6,32.971348
454.8,32.210308
468.0,31.551394
481.19998,32.03851
494.4,31.933247
507.6,32.113834
520.8,31.669495
534.0,31.545942
547.2,32.328175
6.0,45.351723
19.2,46.013702
32.4,44.076828
45.6,47.09562
58.8,45.68091
72.0,45.68752
85.2,47.24406
98.4,46.39958
111.6,46.866188
124.799995,45.41247
138.0,46.456104
151.2,47.185432
164.4,46.458168
177.59999,44.9958
190.8,45.70371
204.0,46.02058
217.2,46.370358
230.4,45.311108
243.59999,46.512325
256.8,45.087563
270.0,45.45447
283.19998,43.65472
296.4,46.19796
309.6,45.872234
322.8,45.43408
336.0,45.550556
349.19998,46.830906
362.4,44.761257
375.6,44.394886
388.8,44.741596
402.0,45.709538
415.19998,45.29745
428.4,45.379837
441.6,43.976685
454.8,45.365517
468.0,46.00145
481.19998,45.381203
494.4,45.56812
507.6,46.355145
520.8,46.407864
534.0,45.28633
547.2,46.05482
6.0,59.08235
19.2,60.786896
32.4,65.83349
45.6,67.83364
58.8,60.769615
72.0,58.78982
85.2,58.802254
98.4,58.797478
111.6,58.795216
124.799995,58.799335
138.0,58.796165
151.2,58.80429
164.4,58.79964
177.59999,63.256683
190.8,68.843994
204.0,49.815483
217.2,59.57545
230.4,52.44024
243.59999,58.794964
256.8,58.81985
270.0,58.80004
283.19998,58.80011
296.4,58.72513
309.6,51.79115
322.8,69.32171
336.0,61.50946
349.19998,58.828613
362.4,58.793163
375.6,58.799595
388.8,58.8154
402.0,58.80035
415.19998,58.798435
428.4,58.798965
441.6,58.80184
454.8,58.79945
468.0,45.831444
481.19998,50.623016
494.4,51.922527
507.6,68.886475
520.8,59.207256
534.0,58.7956
547.2,58.79992
6.0,71.99995
19.2,67.0924
32.4,82.12336
45.6,63.00105
58.8,71.96265
72.0,71.92839
85.2,72.026566
98.4,72.005585
111.6,71.99753
124.799995,72.00093
138.0,72.00162
151.2,72.00004
164.4,71.999695
177.59999,77.55473
190.8,79.337585
204.0,77.04429
217.2,77.499954
230.4,62.90105
243.59999,64.959236
256.8,71.96136
270.0,72.00035
283.19998,72.000374
296.4,72.000114
309.6,79.14808
322.8,61.108665
336.0,64.92009
349.19998,68.46894
362.4,71.97991
375.6,71.923195
388.8,72.00412
402.0,71.99935
415.19998,71.99814
428.4,72.002686
441.6,71.97936
454.8,72.000534
468.0,58.0423
481.19998,62.542282
494.4,66.910324
507.6,62.75212
520.8,78.35526
534.0,72.02119
547.2,72.00007
6.0,85.2
19.2,85.2
32.4,74.35265
45.6,94.93472
58.8,85.421844
72.0,85.20074
85.2,85.19423
98.4,85.19607
111.6,85.200554
124.799995,85.201904
138.0,85.198524
151.2,84.96084
164.4,85.23375
177.59999,85.19824
190.8,70.69381
204.0,93.34255
217.2,81.41074
230.4,97.404106
243.59999,91.941216
256.8,85.20171
270.0,85.19845
283.19998,85.19887
296.4,85.19983
309.6,85.20007
322.8,96.12006
336.0,92.01759
349.19998,85.52276
362.4,85.19475
375.6,85.20563
388.8,85.19308
402.0,85.18465
415.19998,85.27435
428.4,85.24414
441.6,77.03373
454.8,93.38562
468.0,68.888855
481.19998,93.68964
494.4,81.59623
507.6,76.333664
520.8,91.89792
534.0,85.22131
547.2,85.18882
6.0,98.399826
19.2,98.4013
32.4,107.26683
45.6,86.27161
58.8,93.66712
72.0,98.60401
85.2,98.40392
98.4,98.390816
111.6,98.383934
124.799995,98.399605
138.0,98.402596
151.2,98.40183
164.4,98.17337
177.59999,98.39991
190.8,108.11105
204.0,108.13031
217.2,97.76577
230.4,89.082085
243.59999,105.36028
256.8,98.40963
270.0,98.4055
283.19998,98.40092
296.4,98.40043
309.6,98.334175
322.8,108.52994
336.0,86.70394
349.19998,97.74877
362.4,98.433716
375.6,98.40591
388.8,98.38512
402.0,98.407074
415.19998,98.41771
428.4,98.40719
441.6,98.35077
454.8,106.50962
468.0,98.41632
481.19998,107.83483
494.4,97.31898
507.6,110.516594
520.8,89.037636
534.0,98.525536
547.2,98.40415
6.0,111.589836
19.2,111.59733
32.4,118.515625
45.6,123.04254
58.8,105.24159
72.0,118.746994
85.2,111.574005
98.4,111.607216
111.6,111.59105
124.799995,111.598755
138.0,111.55934
151.2,111.60375
164.4,111.2987
177.59999,111.59881
190.8,120.75501
204.0,122.07822
217.2,109.290924
230.4,123.82379
243.59999,121.49673
256.8,115.9261
270.0,111.11331
283.19998,113.13027
296.4,111.60504
309.6,111.60005
322.8,96.11153
336.0,120.85345
349.19998,112.205345
362.4,118.64433
375.6,111.606285
388.8,111.60654
402.0,111.59351
415.19998,111.60626
428.4,111.75638
441.6,111.598015
454.8,102.244514
468.0,111.537415
481.19998,97.577614
494.4,113.65713
507.6,102.542244
520.8,121.27411
534.0,115.69977
547.2,106.57373
6.0,125.84602
19.2,124.80171
32.4,124.785095
45.6,109.0583
58.8,130.5283
72.0,127.47427
85.2,124.743744
98.4,124.776344
111.6,124.797874
124.799995,124.804405
138.0,124.802444
151.2,124.802376
164.4,124.52859
177.59999,124.81447
190.8,124.79978
204.0,110.75392
217.2,127.238556
230.4,133.52203
243.59999,114.401245
256.8,128.9833
270.0,127.612976
283.19998,124.809364
296.4,124.800064
309.6,124.79979
322.8,124.79849
336.0,137.16745
349.19998,126.61296
362.4,119.18707
375.6,124.79018
388.8,124.79701
402.0,124.78818
415.19998,124.80408
428.4,124.97477
441.6,124.748314
454.8,124.59749
468.0,114.9314
481.19998,111.537605
494.4,117.67368
507.6,135.85144
520.8,114.81932
534.0,129.62712
547.2,126.305
6.0,137.99892
19.2,137.99011
32.4,138.00063
45.6,149.9728
58.8,126.67355
72.0,140.23279
85.2,136.77312
98.4,137.9692
111.6,138.00084
124.799995,137.9917
138.0,138.0083
151.2,138.0021
164.4,137.45448
177.59999,137.72398
190.8,137.99893
204.0,149.48015
217.2,130.24992
230.4,132.37038
243.59999,127.28839
256.8,132.9224
270.0,138.00899
283.19998,138.01572
296.4,137.46645
309.6,137.99736
322.8,137.83539
336.0,149.57265
349.19998,144.39607
362.4,149.3045
375.6,138.08836
388.8,137.96935
402.0,137.99663
415.19998,137.99895
428.4,137.99677
441.6,139.42542
454.8,138.10445
468.0,128.17914
481.19998,138.06665
494.4,131.50598
507.6,132.9924
520.8,149.4643
534.0,142.67058
547.2,141.05363
6.0,151.1913
19.2,146.99593
32.4,151.19484
45.6,135.50887
58.8,139.75488
72.0,148.81572
85.2,160.92644
98.4,151.26381
111.6,151.177
124.799995,151.19305
138.0,151.19882
151.2,151.18433
164.4,151.20334
177.59999,151.20345
190.8,151.19847
204.0,139.66583
217.2,159.47928
230.4,147.50279
243.59999,163.86852
256.8,143.31285
270.0,152.45105
283.19998,150.30672
296.4,152.67592
309.6,151.20496
322.8,151.19919
336.0,163.75826
349.19998,140.80653
362.4,153.88695
375.6,144.63896
388.8,151.18832
402.0,151.28792
415.19998,151.2617
428.4,151.19756
441.6,151.56476
454.8,151.2167
468.0,151.19778
481.19998,151.20276
494.4,151.19923
507.6,151.20143
520.8,151.20004
534.0,151.19897
547.2,151.19812
6.0,164.40094
19.2,164.3992
32.4,164.3995
45.6,164.39983
58.8,152.44826
72.0,165.99217
85.2,157.6138
98.4,164.21863
111.6,165.44363
124.799995,163.29395
138.0,164.42776
151.2,165.36745
164.4,164.4333
177.59999,164.37402
190.8,165.48462
204.0,165.06812
217.2,158.18253
230.4,172.28253
243.59999,154.59863
256.8,166.43497
270.0,168.9929
283.19998,167.17223
296.4,165.36201
309.6,164.10191
322.8,163.00981
336.0,163.97151
349.19998,158.21065
362.4,162.37402
375.6,174.11293
388.8,163.00674
402.0,164.78192
415.19998,162.93056
428.4,164.6049
441.6,163.00426
454.8,163.06297
468.0,170.84438
481.19998,167.91284
494.4,161.68558
507.6,160.27539
520.8,156.06111
534.0,166.7327
547.2,165.54265
6.0,179.88727
19.2,176.13599
32.4,177.58849
45.6,176.71086
58.8,170.6638
72.0,180.08954
85.2,184.97614
98.4,177.03914
111.6,175.99654
124.799995,177.42107
138.0,176.1753
151.2,176.4427
164.4,177.37921
177.59999,175.9457
190.8,176.23553
204.0,176.21103
217.2,185.68887
230.4,174.81439
243.59999,189.28244
256.8,169.74118
270.0,178.8873
283.19998,177.62656
296.4,178.68523
309.6,177.135
322.8,177.78314
336.0,178.86833
349.19998,169.39742
362.4,179.02621
375.6,171.68336
388.8,178.03336
402.0,176.34161
415.19998,177.9192
428.4,176.0194
441.6,176.85626
454.8,177.54648
468.0,176.3034
481.19998,169.48152
494.4,177.57938
507.6,180.71054
520.8,189.17307
534.0,169.68002
547.2,177.30339
6.0,189.44783
19.2,190.94296
32.4,188.05081
45.6,189.99861
58.8,183.21768
72.0,188.61163
85.2,186.83388
98.4,200.90773
111.6,190.8037
124.799995,191.26263
138.0,191.35075
151.2,190.80704
164.4,190.02037
177.59999,190.79893
190.8,189.79247
204.0,190.72888
217.2,187.79419
230.4,192.29729
243.59999,182.80136
256.8,198.9972
270.0,189.0043
283.19998,196.07619
296.4,190.56055
309.6,192.70703
322.8,191.58156
336.0,190.77057
349.19998,202.5621
362.4,192.32101
375.6,184.99606
388.8,184.8003
402.0,190.98674
415.19998,191.59688
428.4,190.80966
441.6,191.61894
454.8,190.76454
468.0,191.28046
481.19998,191.17
494.4,190.99667
507.6,192.11935
520.8,200.9963
534.0,181.26707
547.2,191.64963
6.0,210.25989
19.2,190.46124
32.4,205.01321
45.6,204.80836
58.8,203.52496
72.0,211.30815
85.2,199.13652
98.4,196.48193
111.6,203.99927
124.799995,204.57414
138.0,204.58884
151.2,203.99538
164.4,204.62875
177.59999,204.02666
190.8,203.99863
204.0,203.21092
217.2,204.15741
230.4,205.35313
243.59999,214.84816
256.8,194.71927
270.0,205.52272
283.19998,200.88441
296.4,206.69933
309.6,204.6228
322.8,203.99937
336.0,204.63066
349.19998,204.59373
362.4,204.10228
375.6,212.5891
388.8,212.04536
402.0,204.67688
415.19998,203.39336
428.4,203.26076
441.6,203.95312
454.8,204.77992
468.0,204.52666
481.19998,203.70825
494.4,204.39482
507.6,203.82834
520.8,215.13132
534.0,195.9706
547.2,202.45825
6.0,213.48065
19.2,218.02022
32.4,218.08046
45.6,217.19286
58.8,216.37572
72.0,216.31702
85.2,216.01605
98.4,209.57484
111.6,216.81189
124.799995,218.67027
138.0,216.55862
151.2,215.68436
164.4,217.39815
177.59999,216.19426
190.8,217.87918
204.0,217.08736
217.2,215.67117
230.4,220.01187
243.59999,210.6366
256.8,208.42148
270.0,216.59113
283.19998,211.33719
296.4,217.19939
309.6,215.67943
322.8,215.55156
336.0,215.96693
349.19998,217.44633
362.4,221.08543
375.6,224.27968
388.8,211.88606
402.0,215.84734
415.19998,215.87418
428.4,217.8808
441.6,217.20268
454.8,216.8265
468.0,216.90343
481.19998,216.28775
494.4,215.43393
507.6,217.19746
520.8,225.14925
534.0,227.62114
547.2,213.62347
6.0,237.72206
19.2,224.26738
32.4,229.35202
45.6,230.43102
58.8,230.2456
72.0,235.56982
85.2,226.77109
98.4,224.16432
111.6,224.36034
124.799995,230.8728
138.0,228.8912
151.2,230.34343
164.4,230.40282
177.59999,229.4679
190.8,230.39569
204.0,231.56413
217.2,231.65356
230.4,233.8848
243.59999,240.3846
256.8,239.00476
270.0,229.6403
283.19998,240.99931
296.4,235.99953
309.6,230.94608
322.8,230.53041
336.0,230.71649
349.19998,231.69783
362.4,232.04097
375.6,223.34064
388.8,239.40472
402.0,229.90773
415.19998,228.84007
428.4,231.03683
441.6,230.36525
454.8,231.45456
468.0,230.46411
481.19998,230.3667
494.4,230.42874
507.6,230.4267
520.8,230.40468
534.0,230.43211
547.2,230.37987
6.0,243.63187
19.2,243.56265
32.4,243.61346
45.6,243.56374
58.8,243.58543
72.0,243.57777
85.2,231.53389
98.4,252.55098
111.6,248.07924
124.799995,243.62788
138.0,243.56694
151.2,243.64754
164.4,243.598
177.59999,243.4358
190.8,243.91774
204.0,245.34756
217.2,244.81668
230.4,243.60405
243.59999,236.32982
256.8,252.17252
270.0,244.46109
283.19998,254.26096
296.4,252.10513
309.6,244.10094
322.8,245.22092
336.0,243.60541
349.19998,243.55692
362.4,243.60037
375.6,251.97295
388.8,235.96771
402.0,242.03394
415.19998,243.67719
428.4,243.60025
441.6,243.59543
454.8,244.77994
468.0,243.6077
481.19998,243.55315
494.4,236.18178
507.6,241.5113
520.8,241.76256
534.0,253.6532
547.2,240.5086
6.0,267.80847
19.2,249.5611
32.4,257.6564
45.6,256.95236
58.8,256.78098
72.0,255.90956
85.2,262.92456
98.4,265.6337
111.6,253.28882
124.799995,254.57689
138.0,256.76617
151.2,256.66638
164.4,256.80167
177.59999,256.8403
190.8,258.47067
204.0,255.12424
217.2,256.0863
230.4,256.84125
243.59999,263.9517
256.8,245.20573
270.0,254.29399
283.19998,266.08627
296.4,263.24426
309.6,257.24042
322.8,255.40735
336.0,256.3264
349.19998,256.8008
362.4,256.27167
375.6,248.59602
388.8,249.28235
402.0,253.56114
415.19998,258.19336
428.4,256.8039
441.6,256.8022
454.8,256.79956
468.0,256.38394
481.19998,255.69275
494.4,256.75528
507.6,256.67987
520.8,256.77377
534.0,245.57462
547.2,253.46425
6.0,262.89035
19.2,263.7288
32.4,269.9837
45.6,270.01193
58.8,269.8933
72.0,269.989
85.2,264.63455
98.4,258.11972
111.6,277.56036
124.799995,269.61063
138.0,269.9728
151.2,270.01483
164.4,270.02545
177.59999,270.009
190.8,269.96558
204.0,270.02606
217.2,269.82248
230.4,269.93915
243.59999,260.50693
256.8,256.74643
270.0,275.38483
283.19998,275.83902
296.4,280.9952
309.6,262.5065
322.8,270.11597
336.0,270.10922
349.19998,269.8902
362.4,269.92053
375.6,276.3504
388.8,279.8775
402.0,262.64972
415.19998,266.75092
428.4,270.03595
441.6,270.04822
454.8,270.34186
468.0,270.02786
481.19998,269.57205
494.4,269.87747
507.6,269.3151
520.8,269.91013
534.0,281.4752
547.2,260.81406
6.0,287.4248
19.2,274.278
32.4,275.50476
45.6,283.2553
58.8,283.11792
72.0,283.32272
85.2,282.85184
98.4,272.79413
111.6,272.77225
124.799995,283.5947
138.0,282.81305
151.2,283.80536
164.4,283.1789
177.59999,282.98767
190.8,283.3087
204.0,283.32733
217.2,283.45303
230.4,282.92194
243.59999,283.32672
256.8,269.43155
270.0,291.3683
283.19998,286.8669
296.4,273.33594
309.6,274.39664
322.8,282.30902
336.0,283.41547
349.19998,282.9532
362.4,282.5314
375.6,283.31827
388.8,292.3205
402.0,290.75766
415.19998,280.049
428.4,282.64218
441.6,282.40918
454.8,282.77747
468.0,283.704
481.19998,281.95102
494.4,283.82892
507.6,282.7266
520.8,284.39624
534.0,283.57834
547.2,272.4766
6.0,294.19937
19.2,286.88873
32.4,303.50464
45.6,295.81345
58.8,295.8106
72.0,296.98645
85.2,296.75427
98.4,282.83038
111.6,306.6539
124.799995,292.19977
138.0,291.8428
151.2,295.30804
164.4,296.08618
177.59999,295.5451
190.8,296.12585
204.0,295.27704
217.2,297.3632
230.4,295.7271
243.59999,296.20728
256.8,282.26093
270.0,304.73132
283.19998,293.0381
296.4,307.11285
309.6,286.99194
322.8,295.35367
336.0,296.95523
349.19998,295.07922
362.4,294.92758
375.6,296.63284
388.8,306.07178
402.0,285.5171
415.19998,298.3488
428.4,295.77512
441.6,296.67526
454.8,296.3244
468.0,295.94153
481.19998,296.14255
494.4,297.84836
507.6,295.4821
520.8,296.36417
534.0,298.16315
547.2,306.1717
6.0,306.49536
19.2,299.70456
32.4,300.59518
45.6,309.9019
58.8,308.41394
72.0,307.67407
85.2,309.42136
98.4,315.47647
111.6,321.85123
124.799995,303.47763
138.0,302.88574
151.2,308.817
164.4,308.5362
177.59999,309.3519
190.8,308.68304
204.0,309.76126
217.2,309.11407
230.4,311.53207
243.59999,309.53763
256.8,318.68292
270.0,295.5006
283.19998,306.26794
296.4,300.15817
309.6,319.34006
322.8,313.5567
336.0,307.6255
349.19998,311.4574
362.4,310.0172
375.6,310.75153
388.8,294.9804
402.0,320.11816
415.19998,313.40866
428.4,316.17383
441.6,308.54968
454.8,309.27637
468.0,309.75604
481.19998,309.02652
494.4,310.14734
507.6,309.3057
520.8,309.46707
534.0,309.35098
547.2,295.05792
6.0,324.91162
19.2,330.52786
32.4,332.89737
45.6,317.46613
58.8,325.31604
72.0,321.57614
85.2,322.20782
98.4,322.8815
111.6,333.1728
124.799995,311.97684
138.0,324.3916
151.2,322.03415
164.4,323.22412
177.59999,324.33078
190.8,321.32657
204.0,322.6746
217.2,323.85165
230.4,326.00314
243.59999,321.35678
256.8,322.86133
270.0,309.205
283.19998,326.8991
296.4,329.62708
309.6,333.4979
322.8,317.37177
336.0,324.91904
349.19998,323.23596
362.4,322.51947
375.6,322.5914
388.8,323.5937
402.0,334.37372
415.19998,316.4859
428.4,316.8219
441.6,322.81616
454.8,323.30508
468.0,322.95654
481.19998,322.44324
494.4,323.17212
507.6,322.00238
520.8,321.24985
534.0,322.69116
547.2,322.34155
6.0,328.33417
19.2,330.8366
32.4,325.51617
45.6,340.26917
58.8,335.15894
72.0,335.699
85.2,335.20685
98.4,336.81354
