40.0,296.0,3.7178373
66.0,296.0,3.773872
92.0,296.0,2.561642
118.0,296.0,3.7867882
144.0,296.0,4.2391243
170.0,296.0,3.2214444
196.0,296.0,3.9031644
222.0,296.0,3.0566487
248.0,296.0,2.9513707
274.0,296.0,3.850998
300.0,296.0,4.017722
326.0,296.0,3.7380166
352.0,296.0,3.9910357
378.0,296.0,2.5828817
404.0,296.0,3.76617
430.0,296.0,4.3253794
456.0,296.0,3.3602371
482.0,296.0,4.0085425
508.0,296.0,3.5125532
534.0,296.0,2.8145397
14.0,322.0,3.9642172
40.0,322.0,4.5394077
66.0,322.0,3.7547896
92.0,322.0,4.2242336
118.0,322.0,2.8423493
144.0,322.0,3.3382528
170.0,322.0,4.607225
196.0,322.0,3.691535
222.0,322.0,3.833476
248.0,322.0,3.5980344
274.0,322.0,2.709299
300.0,322.0,3.8766267
326.0,322.0,4.468134
352.0,322.0,3.5240583
378.0,322.0,4.34906
404.0,322.0,3.0704427
430.0,322.0,3.4215233
456.0,322.0,4.4807878
482.0,322.0,3.6403482
508.0,322.0,4.0490446
534.0,322.0,3.3912725
14.0,348.0,2.8229716
40.0,348.0,3.891233
66.0,348.0,4.571391
92.0,348.0,3.5681715
118.0,348.0,4.548626
144.0,348.0,3.0844488
170.0,348.0,3.2963326
196.0,348.0,4.6195164
222.0,348.0,3.7394373
248.0,348.0,3.706497
274.0,348.0,3.7262263
300.0,348.0,3.129243
326.0,348.0,3.9190803
352.0,348.0,4.488161
378.0,348.0,3.402635
404.0,348.0,3.5545342
430.0,348.0,2.9299526
456.0,348.0,2.9187467
482.0,348.0,3.1200287
508.0,348.0,3.310468
534.0,348.0,3.4092286
14.0,374.0,3.2100413
40.0,374.0,2.8027222
66.0,374.0,2.834221
92.0,374.0,3.717453
118.0,374.0,3.1360679
144.0,374.0,3.6742673
170.0,374.0,3.2938292
196.0,374.0,3.0706325
222.0,374.0,2.8716035
248.0,374.0,3.5278225
274.0,374.0,3.5288641
300.0,374.0,2.952761
326.0,374.0,3.1664011
352.0,374.0,3.2131898
378.0,374.0,3.6273286
404.0,374.0,3.2407165
430.0,374.0,4.4902363
456.0,374.0,3.4517317
482.0,374.0,3.17642
508.0,374.0,3.6890903
534.0,374.0,3.75481
14.0,400.0,3.6501446
40.0,400.0,3.5569315
66.0,400.0,3.1119487
92.0,400.0,3.554188
118.0,400.0,4.3355436
144.0,400.0,3.623
170.0,400.0,4.529093
196.0,400.0,3.5231082
222.0,400.0,2.9412208
248.0,400.0,3.906693
274.0,400.0,3.6613789
300.0,400.0,3.345415
326.0,400.0,3.7224917
352.0,400.0,2.9634674
378.0,400.0,3.6777322
404.0,400.0,4.284473
430.0,400.0,3.378346
456.0,400.0,4.384418
482.0,400.0,3.595896
508.0,400.0,2.8263323
534.0,400.0,3.548753
14.0,426.0,3.8859367
40.0,426.0,3.1355467
66.0,426.0,3.995629
92.0,426.0,2.7218144
118.0,426.0,3.2804146
144.0,426.0,4.2822895
170.0,426.0,3.8547628
196.0,426.0,4.33058
222.0,426.0,3.5822508
248.0,426.0,2.827275
274.0,426.0,3.471915
300.0,426.0,4.0150924
326.0,426.0,3.0270603
352.0,426.0,4.152394
378.0,426.0,2.6613085
404.0,426.0,3.3863919
430.0,426.0,4.205148
456.0,426.0,1.7853805
482.0,426.0,2.6198924
508.0,426.0,2.8292317
534.0,426.0,2.4754198
14.0,452.0,2.57936
40.0,452.0,3.007552
66.0,452.0,2.8621888
92.0,452.0,2.8833835
118.0,452.0,2.4928393
144.0,452.0,2.8380222
170.0,452.0,2.6329267
196.0,452.0,2.9832885
222.0,452.0,3.0643945
248.0,452.0,2.7397265
274.0,452.0,2.6390445
300.0,452.0,2.6489623
326.0,452.0,2.7227447
352.0,452.0,2.7563787
378.0,452.0,2.785421
404.0,452.0,2.487078
430.0,452.0,2.8567302
456.0,452.0,2.8152688
482.0,452.0,3.1095428
508.0,452.0,3.9615426
534.0,452.0,3.8373544
14.0,478.0,2.657514
40.0,478.0,3.883256
66.0,478.0,4.137488
92.0,478.0,3.0972533
118.0,478.0,4.025111
144.0,478.0,3.1479683
170.0,478.0,3.0230305
196.0,478.0,3.775856
222.0,478.0,4.096417
248.0,478.0,3.8060453
274.0,478.0,4.0526667
300.0,478.0,2.8182302
326.0,478.0,3.7969415
352.0,478.0,4.3006787
378.0,478.0,3.2037048
404.0,478.0,3.9312112
430.0,478.0,3.2718508
456.0,478.0,2.6715064
482.0,478.0,1.4801935
508.0,478.0,2.5926435
534.0,478.0,3.0049374
14.0,504.0,0.039011255
40.0,504.0,2.0918222E-5
66.0,504.0,1.1659784E-8
92.0,504.0,2.4408958
118.0,504.0,3.6518283
144.0,504.0,2.91175
170.0,504.0,3.0033724
196.0,504.0,3.4945343
222.0,504.0,3.3707874
248.0,504.0,3.3639956
274.0,504.0,3.0030522
300.0,504.0,3.5051339
326.0,504.0,3.1524882
352.0,504.0,3.3690133
378.0,504.0,3.7481241
404.0,504.0,3.7803736
430.0,504.0,2.8962862
456.0,504.0,3.2336597
482.0,504.0,3.70267
508.0,504.0,3.2810745
534.0,504.0,3.3288922
14.0,530.0,2.9470832
40.0,530.0,3.3719437
66.0,530.0,3.2895405
92.0,530.0,3.7665753
118.0,530.0,4.377005
144.0,530.0,4.035746
170.0,530.0,2.9947944
196.0,530.0,4.3940883
222.0,530.0,4.8112082
248.0,530.0,3.5641804
274.0,530.0,4.617222
300.0,530.0,3.2423205
326.0,530.0,3.3261015
352.0,530.0,4.405056
378.0,530.0,4.4765997
404.0,530.0,4.358419
430.0,530.0,4.071812
456.0,530.0,2.9955018
482.0,530.0,4.2070155
508.0,530.0,4.8718195
534.0,530.0,3.6037707
14.0,556.0,4.6560864
40.0,556.0,3.066904
66.0,556.0,3.370008
92.0,556.0,4.505272
118.0,556.0,4.609997
144.0,556.0,4.466725
170.0,556.0,4.022293
196.0,556.0,3.0731852
222.0,556.0,4.225073
248.0,556.0,4.9806547
274.0,556.0,3.4844682
300.0,556.0,4.6551
326.0,556.0,3.4971337
352.0,556.0,3.526577
378.0,556.0,4.5018606
404.0,556.0,4.7837105
430.0,556.0,4.1805344
456.0,556.0,4.380448
482.0,556.0,3.1701815
508.0,556.0,4.0940175
534.0,556.0,5.312332
14.0,582.0,3.5345552
40.0,582.0,4.712655
66.0,582.0,3.6464942
92.0,582.0,3.5045836
118.0,582.0,4.7211237
144.0,582.0,4.976637
170.0,582.0,3.121713
196.0,582.0,1.1254684
222.0,582.0,1.1310748
248.0,582.0,1.1635585
274.0,582.0,1.1454681
300.0,582.0,1.134661
326.0,582.0,1.1784093
352.0,582.0,1.1805015
378.0,582.0,1.1213876
404.0,582.0,1.1595922
430.0,582.0,1.1271089
456.0,582.0,1.1017447
482.0,582.0,1.1418613
508.0,582.0,1.0747331
534.0,582.0,1.0818156
14.0,608.0,1.0681938
40.0,608.0,1.0637019
66.0,608.0,1.058277
92.0,608.0,1.0264812
118.0,608.0,1.0074143
144.0,608.0,0.9971343
170.0,608.0,0.92968357
196.0,608.0,0.9378851
222.0,608.0,0.91906273
248.0,608.0,0.8598575
274.0,608.0,0.907597
300.0,608.0,0.85942924
326.0,608.0,0.8623149
352.0,608.0,0.8399517
378.0,608.0,0.8368055
404.0,608.0,0.8431117
430.0,608.0,0.7795791
456.0,608.0,0.7418242
482.0,608.0,0.83020765
508.0,608.0,0.7602433
534.0,608.0,0.76740724
14.0,634.0,0.80024123
40.0,634.0,0.72854394
66.0,634.0,0.7936711
92.0,634.0,0.8958875
118.0,634.0,0.8665294
144.0,634.0,0.98520815
170.0,634.0,0.86393785
196.0,634.0,0.73485726
222.0,634.0,0.83516294
248.0,634.0,0.761958
274.0,634.0,0.8584554
300.0,634.0,0.8035476
326.0,634.0,0.64717215
352.0,634.0,0.72543824
378.0,634.0,0.71459615
404.0,634.0,0.63928396
430.0,634.0,0.7591511
456.0,634.0,0.63479084
482.0,634.0,0.54330385
508.0,634.0,0.6324902
534.0,634.0,0.29241237
